itag,H1706_t1 ,H1706_t2 ,H1706_t3 ,H1706_t4 ,H1706_t5 ,H1706_t6 ,H1706_t7 ,H9775_t1 ,H9775_t2 ,H9775_t3 ,H9775_t4 ,H9775_t5 ,H9775_t6 ,H9775_t7 ,H9553_t1 ,H9553_t2 ,H9553_t3 ,H9553_t4 ,H9553_t5 ,H9492_t1 ,H9492_t2 ,H9492_t3 ,H9492_t4 
Solyc06g062390,1.325468401,0,3.67828022,1.272235406,2.274627037,1.848855802,0.756812252,1.117410958,0.447152475,3.692044603,1.936062693,1.813197627,1.122933531,1.639980264,1.515374908,0.650685526,4.229997477,3.284142355,1.830586827,7.23236739,0.530315955,5.057571206,0.426326211
Solyc06g062500,40.18062781,35.76581652,64.28232574,68.19181774,49.22942801,49.45689271,35.94858196,43.57902735,40.3927736,29.53635682,31.46101876,47.50577783,57.83107686,63.76243266,44.03005982,36.60106084,41.27894089,56.04936286,53.3921158,43.52335376,48.08197991,48.10860416,39.79044634
Solyc06g062520,3.29473574,3.18255147,11.20999686,5.852282865,4.386780713,4.159925555,4.03633201,4.693126023,1.341457426,2.373457245,1.613385577,1.087918576,3.047962442,4.854341581,3.45168729,0.894692598,6.417927206,9.195598595,7.32234731,8.91130982,5.656703519,6.167769764,4.547479581
Solyc06g063390,3.029642059,0.15155007,10.15905965,6.87007119,12.02302862,8.088744135,3.531790509,8.045358896,10.43355776,9.230111507,6.130865193,5.076953356,9.304306403,1.902377106,1.936312382,2.277399341,2.479653693,10.50925554,10.22077645,13.04409119,3.5354397,4.810860416,1.84741358
Solyc06g066590,0.795281041,1.06085049,3.67828022,2.29002373,1.787206957,1.155534876,0.630676877,2.234821916,1.639559076,1.58230483,0.806692789,0.362639525,2.807333828,2.755166843,1.683749898,0.488014145,4.959307387,2.846256708,2.288233534,7.103217973,0.530315955,2.09704172,1.563196106
Solyc06g066660,117.4743709,134.273362,214.2160337,232.5646321,155.6494786,169.1703059,114.9093269,174.986556,142.343538,109.1790332,108.9035265,197.2759018,214.0792568,170.098753,111.1274932,156.5712047,168.9081751,251.7842472,205.9410181,204.9601259,205.5858185,166.4064282,118.0923604
Solyc06g071260,4.658074666,5.91045273,8.582653846,5.852282865,4.549254073,6.239888333,4.793144262,4.693126023,6.856337955,5.538066904,4.840156732,5.802232406,7.379277492,5.313536055,4.040999754,7.401547859,6.70965117,8.976655771,8.085091821,9.427907491,6.540563444,6.044414368,4.547479581
Solyc06g071880,33.66689738,42.88866981,71.81404238,66.91958233,50.20426816,59.62559962,37.46220647,45.1434027,42.62853598,31.38237912,31.78369587,56.93440549,62.88427776,49.06820949,32.74893551,43.1079161,45.65480035,66.99650405,56.13799604,67.1576972,57.80443909,59.82736671,37.80092402
Solyc06g072230,2.120749442,0.45465021,7.006248037,3.307812054,7.473774549,2.079962778,2.396572131,3.575715065,7.00538878,2.109739773,1.936062693,1.813197627,13.15436422,4.919940791,11.19693682,0.162671382,2.479653693,5.911456239,2.745880241,9.944505162,1.237403895,4.934215811,0
Solyc06g072530,0.227223155,0,8.932966248,11.19567157,3.411940555,3.235497654,0.252270751,5.363572597,15.50128581,2.637174716,3.065432597,0.725279051,2.406286139,3.476758159,1.010249939,0.244007072,0.875171892,5.911456239,5.034113775,6.974068555,1.237403895,2.09704172,0.994761158
Solyc06g072870,0.075741052,0.15155007,2.802499215,0.254447081,0.32494672,0.462213951,0.378406126,1.117410958,1.490508251,0,0.161338558,0.725279051,0.40104769,0.262396842,0,0.162671382,0.145861982,0,0.915293414,1.67894243,0,0.246710791,0
Solyc06g074140,2.613066276,0,21.36905651,13.99458946,18.19701629,10.16870691,8.829476271,5.810536981,38.90226535,10.81241634,7.905589328,7.978069559,9.143887327,9.380687109,25.08787347,0.081335691,1.896205766,21.01851107,21.05174851,17.5643208,5.126387564,7.031257531,0
Solyc06g074630,21.54832915,6.36510294,130.6665259,182.9474513,113.5688785,95.90939474,39.48037247,61.45760268,189.1454971,86.23561322,91.64030078,104.4401833,87.74923452,31.0940258,35.69549783,13.66439605,51.19755567,169.2428027,218.7551259,139.2230723,111.5431225,79.31751916,19.32678822
Solyc06g075180,440.4720849,413.580141,659.1127841,733.8253819,635.1083633,496.8799968,380.9288334,576.5840542,635.8508199,476.8011887,502.8922844,651.6632271,718.5972505,594.0008515,438.8694108,519.8163996,521.7483095,644.7866157,775.7111681,810.0251477,435.566171,532.8953076,314.7708523
Solyc06g082010,80.92931351,70.16768241,118.4055918,109.4122449,121.3675997,84.122939,129.7933012,69.72644377,120.7311683,50.37003708,53.4030626,71.80262603,84.86169115,165.5724074,181.5924264,48.63874307,63.15823819,103.5599556,86.9528743,78.52284595,62.22373871,107.5659047,61.95940929
Solyc06g083130,1.401209452,0.15155007,14.71312088,4.58004746,3.736887274,2.773283703,2.522707506,11.39759177,43.22473928,2.637174716,6.130865193,6.527511457,4.571943663,5.116738423,1.431187413,0.488014145,2.771377657,20.58062543,15.71253693,71.41962798,1.76771985,10.85527478,0
Solyc06g083390,21.58619967,40.76696883,40.46108242,34.09590887,20.95906341,21.26184173,24.59639818,31.06402463,22.95382707,18.46022301,18.87661125,22.8462901,26.22851891,69.66636161,88.7336196,22.12330789,36.17377153,44.00750756,32.49291619,48.9476293,38.18274876,50.08229048,31.97446581
Solyc06g083490,29.80410376,15.155007,252.2249293,432.3055908,206.5036402,291.1947888,19.9293893,163.365482,240.4189809,316.4609659,159.8865107,682.8502263,393.3475741,55.10333686,20.96268622,16.18580246,178.243342,198.8000839,442.5443655,966.9416902,93.15883608,352.5497197,17.90570085
Solyc06g083980,10.75522931,12.88175595,22.41999372,12.21345989,15.43496918,12.94199062,8.955611647,12.29152054,19.67470891,12.39472117,16.77921,9.065988135,10.58765901,20.40135448,15.74306154,10.5736398,14.73206018,18.17225437,15.25489023,14.07728653,14.84884674,17.39311073,14.77930864
Solyc07g005660,3.521958894,5.45580252,11.38515306,4.58004746,3.736887274,5.777674382,4.667008886,4.24616164,2.682914852,0.791152415,1.290708462,0.362639525,3.52921967,3.214361317,3.199124805,2.440070723,5.542755315,7.006170358,3.35607585,5.940873213,3.712211685,3.453951068,4.263262107
Solyc07g008210,1.931396813,1.21240056,17.69077629,8.651200758,13.3228155,7.395423209,47.93144262,7.15143013,35.77219803,7.384089205,6.453542309,11.96710434,2.406286139,10.03667921,3.45168729,0.244007072,9.189304864,20.14273978,17.08547706,16.40197605,10.6063191,21.71054957,6.252784424
Solyc07g008800,122.5868918,134.121812,226.3018116,269.2050118,153.537325,134.9664736,90.43906409,187.9485231,195.5546825,125.265799,129.7162004,168.9900188,211.7531802,158.4876927,107.2548685,154.3751411,162.1985239,233.1741072,246.3664772,204.1852294,163.1605421,179.9755217,99.76033331
Solyc07g016215,7.574105148,0.30310014,18.5665573,23.66357854,17.87206957,16.40859524,2.774978257,10.503663,30.70446997,30.32750924,24.52346077,51.13217308,37.77869238,2.230373159,3.367499795,0.569349835,25.23412288,21.01851107,19.67880839,24.7966882,8.661827264,36.513197,0
Solyc07g017880,7.6498462,2.42480112,126.4627771,180.1485334,72.62559181,82.04297622,15.76692191,87.3815369,223.4271868,123.6834942,116.3251001,194.3747856,131.7040613,13.64463579,11.36531181,2.033392269,109.2506245,179.5331154,264.2146987,392.6142298,114.1947023,190.0906641,0.426326211
Solyc07g018010,57.97977491,29.70381372,112.0999686,116.7912102,120.5552329,82.96740412,51.084827,108.3888629,245.6357598,117.6179923,109.064865,93.19835803,73.5521463,106.7955148,259.5500467,41.96921643,239.3595124,338.4856054,343.6926768,328.5561186,211.772838,351.6862319,46.32744823
Solyc07g020870,0.302964206,0,4.203748822,2.798917892,2.924520476,1.848855802,0.378406126,1.787857533,2.086711552,1.846022301,2.258739808,0.362639525,2.326076601,0.590392895,1.094437433,0.081335691,2.771377657,2.408371061,4.118820362,5.682574378,1.944491835,2.467107905,0
Solyc07g041740,0,0,0,0,0,0,0,0.223482192,0,0,0,0.725279051,0,0.065599211,1.178624928,0,0,0,0.152548902,2.582988354,0,0,0
Solyc07g042620,31.12957216,31.52241456,41.68717582,41.22042714,28.10789124,29.11947888,25.85775194,29.0526849,25.33864027,14.24074347,18.87661125,26.11004583,34.16926317,29.25724791,20.28918626,26.27142811,28.58894846,37.22028003,30.35723155,35.90353812,35.88471295,35.15628765,34.53242307
Solyc07g043250,1.855655761,3.63720168,9.45843485,10.68677741,8.123667988,2.773283703,2.648842881,3.128750682,4.769626404,2.637174716,1.774724135,2.901116203,5.374039043,4.72314316,5.472187167,1.464042434,4.084135495,8.3198273,5.034113775,5.55342496,1.41417588,4.070728044,0.852652422
